Time_min,Time_hr,Tumor_5FU_uM,Tumor_FdUMP_uM,Tumor_FdUTP_uM,Tumor_FUTP_uM
477.6,7.96,0,0,0,0
477.8,7.96333333333333,0,0,0,0
478,7.96666666666667,0,0,0,0
478.2,7.97,0,0,0,0
478.4,7.97333333333333,0,0,0,0
478.6,7.97666666666667,0,0,0,0
478.8,7.98,0,0,0,0
479,7.98333333333333,0,0,0,0
479.2,7.98666666666667,0,0,0,0
479.4,7.99,0,0,0,0
479.6,7.99333333333333,0,0,0,0
479.8,7.99666666666667,0,0,0,0
480,8,0,0,0,0
480.2,8.00333333333333,0,0,0,0
480.4,8.00666666666667,0,0,0,0
480.6,8.01,0,0,0,0
480.8,8.01333333333333,0,0,0,0
481,8.01666666666667,0,0,0,0
481.2,8.02,0,0,0,0
481.4,8.02333333333333,0,0,0,0
481.6,8.02666666666667,0,0,0,0
481.8,8.03,0,0,0,0
482,8.03333333333333,0,0,0,0
482.2,8.03666666666667,0,0,0,0
482.4,8.04,0,0,0,0
482.6,8.04333333333333,0,0,0,0
482.8,8.04666666666667,0,0,0,0
483,8.05,0,0,0,0
483.2,8.05333333333333,0,0,0,0
483.4,8.05666666666667,0,0,0,0
483.6,8.06,0,0,0,0
483.8,8.06333333333333,0,0,0,0
484,8.06666666666667,0,0,0,0
484.2,8.07,0,0,0,0
484.4,8.07333333333333,0,0,0,0
484.6,8.07666666666667,0,0,0,0
484.8,8.08,0,0,0,0
485,8.08333333333333,0,0,0,0
485.2,8.08666666666667,0,0,0,0
485.4,8.09,0,0,0,0
485.6,8.09333333333333,0,0,0,0
485.8,8.09666666666667,0,0,0,0
486,8.1,0,0,0,0
486.2,8.10333333333333,0,0,0,0
486.4,8.10666666666667,0,0,0,0
486.6,8.11,0,0,0,0
486.8,8.11333333333333,0,0,0,0
487,8.11666666666667,0,0,0,0
487.2,8.12,0,0,0,0
487.4,8.12333333333333,0,0,0,0
487.6,8.12666666666667,0,0,0,0
487.8,8.13,0,0,0,0
488,8.13333333333333,0,0,0,0
488.2,8.13666666666667,0,0,0,0
488.4,8.14,0,0,0,0
488.6,8.14333333333333,0,0,0,0
488.8,8.14666666666667,0,0,0,0
489,8.15,0,0,0,0
489.2,8.15333333333333,0,0,0,0
489.4,8.15666666666667,0,0,0,0
489.6,8.16,0,0,0,0
489.8,8.16333333333333,0,0,0,0
490,8.16666666666667,0,0,0,0
490.2,8.17,0,0,0,0
490.4,8.17333333333333,0,0,0,0
490.6,8.17666666666667,0,0,0,0
490.8,8.18,0,0,0,0
491,8.18333333333333,0,0,0,0
491.2,8.18666666666667,0,0,0,0
491.4,8.19,0,0,0,0
491.6,8.19333333333333,0,0,0,0
491.8,8.19666666666667,0,0,0,0
492,8.2,0,0,0,0
492.2,8.20333333333333,0,0,0,0
492.4,8.20666666666667,0,0,0,0
492.6,8.21,0,0,0,0
492.8,8.21333333333333,0,0,0,0
493,8.21666666666667,0,0,0,0
493.2,8.22,0,0,0,0
493.4,8.22333333333333,0,0,0,0
493.6,8.22666666666667,0,0,0,0
493.8,8.23,0,0,0,0
494,8.23333333333333,0,0,0,0
494.2,8.23666666666667,0,0,0,0
494.4,8.24,0,0,0,0
494.6,8.24333333333333,0,0,0,0
494.8,8.24666666666667,0,0,0,0
495,8.25,0,0,0,0
495.2,8.25333333333333,0,0,0,0
495.4,8.25666666666667,0,0,0,0
495.6,8.26,0,0,0,0
495.8,8.26333333333333,0,0,0,0
496,8.26666666666667,0,0,0,0
496.2,8.27,0,0,0,0
496.4,8.27333333333333,0,0,0,0
496.6,8.27666666666667,0,0,0,0
496.8,8.28,0,0,0,0
497,8.28333333333333,0,0,0,0
497.2,8.28666666666667,0,0,0,0
497.4,8.29,0,0,0,0
497.6,8.29333333333333,0,0,0,0
497.8,8.29666666666667,0,0,0,0
498,8.3,0,0,0,0
498.2,8.30333333333333,0,0,0,0
498.4,8.30666666666667,0,0,0,0
498.6,8.31,0,0,0,0
498.8,8.31333333333333,0,0,0,0
499,8.31666666666667,0,0,0,0
499.2,8.32,0,0,0,0
499.4,8.32333333333333,0,0,0,0
499.6,8.32666666666667,0,0,0,0
499.8,8.33,0,0,0,0
500,8.33333333333333,0,0,0,0
500.2,8.33666666666667,0,0,0,0
500.4,8.34,0,0,0,0
500.6,8.34333333333333,0,0,0,0
500.8,8.34666666666667,0,0,0,0
501,8.35,0,0,0,0
501.2,8.35333333333333,0,0,0,0
501.4,8.35666666666667,0,0,0,0
501.6,8.36,0,0,0,0
501.8,8.36333333333333,0,0,0,0
502,8.36666666666667,0,0,0,0
502.2,8.37,0,0,0,0
502.4,8.37333333333333,0,0,0,0
502.6,8.37666666666667,0,0,0,0
502.8,8.38,0,0,0,0
503,8.38333333333333,0,0,0,0
503.2,8.38666666666667,0,0,0,0
503.4,8.39,0,0,0,0
503.6,8.39333333333333,0,0,0,0
503.8,8.39666666666667,0,0,0,0
504,8.4,0,0,0,0
504.2,8.40333333333333,0,0,0,0
504.4,8.40666666666667,0,0,0,0
504.6,8.41,0,0,0,0
504.8,8.41333333333333,0,0,0,0
505,8.41666666666667,0,0,0,0
505.2,8.42,0,0,0,0
505.4,8.42333333333333,0,0,0,0
505.6,8.42666666666667,0,0,0,0
505.8,8.43,0,0,0,0
506,8.43333333333333,0,0,0,0
506.2,8.43666666666667,0,0,0,0
506.4,8.44,0,0,0,0
506.6,8.44333333333333,0,0,0,0
506.8,8.44666666666667,0,0,0,0
507,8.45,0,0,0,0
507.2,8.45333333333333,0,0,0,0
507.4,8.45666666666667,0,0,0,0
507.6,8.46,0,0,0,0
507.8,8.46333333333333,0,0,0,0
508,8.46666666666667,0,0,0,0
508.2,8.47,0,0,0,0
508.4,8.47333333333333,0,0,0,0
508.6,8.47666666666667,0,0,0,0
508.8,8.48,0,0,0,0
509,8.48333333333333,0,0,0,0
509.2,8.48666666666667,0,0,0,0
509.4,8.49,0,0,0,0
509.6,8.49333333333333,0,0,0,0
509.8,8.49666666666667,0,0,0,0
510,8.5,0,0,0,0
510.2,8.50333333333333,0,0,0,0
510.4,8.50666666666667,0,0,0,0
510.6,8.51,0,0,0,0
510.8,8.51333333333333,0,0,0,0
511,8.51666666666667,0,0,0,0
511.2,8.52,0,0,0,0
511.4,8.52333333333333,0,0,0,0
511.6,8.52666666666667,0,0,0,0
511.8,8.53,0,0,0,0
512,8.53333333333333,0,0,0,0
512.2,8.53666666666667,0,0,0,0
512.4,8.54,0,0,0,0
512.6,8.54333333333333,0,0,0,0
512.8,8.54666666666667,0,0,0,0
513,8.55,0,0,0,0
513.2,8.55333333333333,0,0,0,0
513.4,8.55666666666667,0,0,0,0
513.6,8.56,0,0,0,0
513.8,8.56333333333333,0,0,0,0
514,8.56666666666667,0,0,0,0
514.2,8.57,0,0,0,0
514.4,8.57333333333333,0,0,0,0
514.6,8.57666666666667,0,0,0,0
514.8,8.58,0,0,0,0
515,8.58333333333333,0,0,0,0
515.2,8.58666666666667,0,0,0,0
515.4,8.59,0,0,0,0
515.6,8.59333333333333,0,0,0,0
515.8,8.59666666666667,0,0,0,0
516,8.6,0,0,0,0
516.2,8.60333333333333,0,0,0,0
516.4,8.60666666666667,0,0,0,0
516.6,8.61,0,0,0,0
516.8,8.61333333333334,0,0,0,0
517,8.61666666666667,0,0,0,0
517.2,8.62,0,0,0,0
517.4,8.62333333333333,0,0,0,0
517.6,8.62666666666667,0,0,0,0
517.8,8.63,0,0,0,0
518,8.63333333333333,0,0,0,0
518.2,8.63666666666667,0,0,0,0
518.4,8.64,0,0,0,0
518.6,8.64333333333333,0,0,0,0
518.8,8.64666666666667,0,0,0,0
519,8.65,0,0,0,0
519.2,8.65333333333333,0,0,0,0
519.4,8.65666666666667,0,0,0,0
519.6,8.66,0,0,0,0
519.8,8.66333333333333,0,0,0,0
520,8.66666666666667,0,0,0,0
520.2,8.67,0,0,0,0
520.4,8.67333333333333,0,0,0,0
520.6,8.67666666666667,0,0,0,0
520.8,8.68,0,0,0,0
521,8.68333333333333,0,0,0,0
521.2,8.68666666666667,0,0,0,0
521.4,8.69,0,0,0,0
521.6,8.69333333333333,0,0,0,0
521.8,8.69666666666667,0,0,0,0
522,8.7,0,0,0,0
522.2,8.70333333333333,0,0,0,0
522.4,8.70666666666667,0,0,0,0
522.6,8.71,0,0,0,0
522.8,8.71333333333333,0,0,0,0
523,8.71666666666667,0,0,0,0
523.2,8.72,0,0,0,0
523.4,8.72333333333333,0,0,0,0
523.6,8.72666666666667,0,0,0,0
523.8,8.73,0,0,0,0
524,8.73333333333333,0,0,0,0
524.2,8.73666666666667,0,0,0,0
524.4,8.74,0,0,0,0
524.6,8.74333333333333,0,0,0,0
524.8,8.74666666666667,0,0,0,0
525,8.75,0,0,0,0
525.2,8.75333333333333,0,0,0,0
525.4,8.75666666666667,0,0,0,0
525.6,8.76,0,0,0,0
525.8,8.76333333333333,0,0,0,0
526,8.76666666666667,0,0,0,0
526.2,8.77,0,0,0,0
526.4,8.77333333333333,0,0,0,0
526.6,8.77666666666667,0,0,0,0
526.8,8.78,0,0,0,0
527,8.78333333333333,0,0,0,0
527.2,8.78666666666667,0,0,0,0
527.4,8.79,0,0,0,0
527.6,8.79333333333333,0,0,0,0
527.8,8.79666666666667,0,0,0,0
528,8.8,0,0,0,0
528.2,8.80333333333333,0,0,0,0
528.4,8.80666666666667,0,0,0,0
528.6,8.81,0,0,0,0
528.8,8.81333333333333,0,0,0,0
529,8.81666666666667,0,0,0,0
529.2,8.82,0,0,0,0
529.4,8.82333333333333,0,0,0,0
529.6,8.82666666666667,0,0,0,0
529.8,8.83,0,0,0,0
530,8.83333333333333,0,0,0,0
530.2,8.83666666666667,0,0,0,0
530.4,8.84,0,0,0,0
530.6,8.84333333333333,0,0,0,0
530.8,8.84666666666667,0,0,0,0
531,8.85,0,0,0,0
531.2,8.85333333333333,0,0,0,0
531.4,8.85666666666667,0,0,0,0
531.6,8.86,0,0,0,0
531.8,8.86333333333334,0,0,0,0
532,8.86666666666667,0,0,0,0
532.2,8.87,0,0,0,0
532.4,8.87333333333333,0,0,0,0
532.6,8.87666666666667,0,0,0,0
532.8,8.88,0,0,0,0
533,8.88333333333333,0,0,0,0
533.2,8.88666666666667,0,0,0,0
533.4,8.89,0,0,0,0
533.6,8.89333333333333,0,0,0,0
533.8,8.89666666666667,0,0,0,0
534,8.9,0,0,0,0
534.2,8.90333333333333,0,0,0,0
534.4,8.90666666666667,0,0,0,0
534.6,8.91,0,0,0,0
534.8,8.91333333333333,0,0,0,0
535,8.91666666666667,0,0,0,0
535.2,8.92,0,0,0,0
535.4,8.92333333333333,0,0,0,0
535.6,8.92666666666667,0,0,0,0
535.8,8.93,0,0,0,0
536,8.93333333333333,0,0,0,0
536.2,8.93666666666667,0,0,0,0
536.4,8.94,0,0,0,0
536.6,8.94333333333333,0,0,0,0
536.8,8.94666666666667,0,0,0,0
537,8.95,0,0,0,0
537.2,8.95333333333333,0,0,0,0
537.4,8.95666666666667,0,0,0,0
537.6,8.96,0,0,0,0
537.8,8.96333333333333,0,0,0,0
538,8.96666666666667,0,0,0,0
538.2,8.97,0,0,0,0
538.4,8.97333333333333,0,0,0,0
538.6,8.97666666666667,0,0,0,0
538.8,8.98,0,0,0,0
539,8.98333333333333,0,0,0,0
539.2,8.98666666666667,0,0,0,0
539.4,8.99,0,0,0,0
539.6,8.99333333333333,0,0,0,0
539.8,8.99666666666667,0,0,0,0
540,9,0,0,0,0
540.2,9.00333333333333,0,0,0,0
540.4,9.00666666666667,0,0,0,0
540.6,9.01,0,0,0,0
540.8,9.01333333333333,0,0,0,0
541,9.01666666666667,0,0,0,0
541.2,9.02,0,0,0,0
541.4,9.02333333333333,0,0,0,0
541.6,9.02666666666667,0,0,0,0
541.8,9.03,0,0,0,0
542,9.03333333333333,0,0,0,0
542.2,9.03666666666667,0,0,0,0
542.4,9.04,0,0,0,0
542.6,9.04333333333333,0,0,0,0
542.8,9.04666666666667,0,0,0,0
543,9.05,0,0,0,0
543.2,9.05333333333333,0,0,0,0
543.4,9.05666666666667,0,0,0,0
543.6,9.06,0,0,0,0
543.8,9.06333333333333,0,0,0,0
544,9.06666666666667,0,0,0,0
544.2,9.07,0,0,0,0
544.4,9.07333333333333,0,0,0,0
544.6,9.07666666666667,0,0,0,0
544.8,9.08,0,0,0,0
545,9.08333333333333,0,0,0,0
545.2,9.08666666666667,0,0,0,0
545.4,9.09,0,0,0,0
545.6,9.09333333333333,0,0,0,0
545.8,9.09666666666667,0,0,0,0
546,9.1,0,0,0,0
546.2,9.10333333333333,0,0,0,0
546.4,9.10666666666667,0,0,0,0
546.6,9.11,0,0,0,0
546.8,9.11333333333334,0,0,0,0
547,9.11666666666667,0,0,0,0
547.2,9.12,0,0,0,0
547.4,9.12333333333333,0,0,0,0
547.6,9.12666666666667,0,0,0,0
547.8,9.13,0,0,0,0
548,9.13333333333333,0,0,0,0
548.2,9.13666666666667,0,0,0,0
548.4,9.14,0,0,0,0
548.6,9.14333333333333,0,0,0,0
548.8,9.14666666666667,0,0,0,0
549,9.15,0,0,0,0
549.2,9.15333333333333,0,0,0,0
549.4,9.15666666666667,0,0,0,0
549.6,9.16,0,0,0,0
549.8,9.16333333333333,0,0,0,0
550,9.16666666666667,0,0,0,0
550.2,9.17,0,0,0,0
550.4,9.17333333333333,0,0,0,0
550.6,9.17666666666667,0,0,0,0
550.8,9.18,0,0,0,0
551,9.18333333333333,0,0,0,0
551.2,9.18666666666667,0,0,0,0
551.4,9.19,0,0,0,0
551.6,9.19333333333333,0,0,0,0
551.8,9.19666666666667,0,0,0,0
552,9.2,0,0,0,0
552.2,9.20333333333333,0,0,0,0
552.4,9.20666666666667,0,0,0,0
552.6,9.21,0,0,0,0
552.8,9.21333333333333,0,0,0,0
553,9.21666666666667,0,0,0,0
553.2,9.22,0,0,0,0
553.4,9.22333333333333,0,0,0,0
553.6,9.22666666666667,0,0,0,0
553.8,9.23,0,0,0,0
554,9.23333333333333,0,0,0,0
554.2,9.23666666666667,0,0,0,0
554.4,9.24,0,0,0,0
554.6,9.24333333333333,0,0,0,0
554.8,9.24666666666667,0,0,0,0
555,9.25,0,0,0,0
555.2,9.25333333333333,0,0,0,0
555.4,9.25666666666667,0,0,0,0
555.6,9.26,0,0,0,0
555.8,9.26333333333333,0,0,0,0
556,9.26666666666667,0,0,0,0
556.2,9.27,0,0,0,0
556.4,9.27333333333333,0,0,0,0
556.6,9.27666666666667,0,0,0,0
556.8,9.28,0,0,0,0
557,9.28333333333333,0,0,0,0
557.2,9.28666666666667,0,0,0,0
557.4,9.29,0,0,0,0
557.6,9.29333333333333,0,0,0,0
557.8,9.29666666666667,0,0,0,0
558,9.3,0,0,0,0
558.2,9.30333333333333,0,0,0,0
558.4,9.30666666666667,0,0,0,0
558.6,9.31,0,0,0,0
558.8,9.31333333333333,0,0,0,0
559,9.31666666666667,0,0,0,0
559.2,9.32,0,0,0,0
559.4,9.32333333333333,0,0,0,0
559.6,9.32666666666667,0,0,0,0
559.8,9.33,0,0,0,0
560,9.33333333333333,0,0,0,0
560.2,9.33666666666667,0,0,0,0
560.4,9.34,0,0,0,0
560.6,9.34333333333333,0,0,0,0
560.8,9.34666666666667,0,0,0,0
561,9.35,0,0,0,0
561.2,9.35333333333333,0,0,0,0
561.4,9.35666666666667,0,0,0,0
561.6,9.36,0,0,0,0
561.8,9.36333333333334,0,0,0,0
562,9.36666666666667,0,0,0,0
562.2,9.37,0,0,0,0
562.4,9.37333333333333,0,0,0,0
562.6,9.37666666666667,0,0,0,0
562.8,9.38,0,0,0,0
563,9.38333333333333,0,0,0,0
563.2,9.38666666666667,0,0,0,0
563.4,9.39,0,0,0,0
563.6,9.39333333333333,0,0,0,0
563.8,9.39666666666667,0,0,0,0
564,9.4,0,0,0,0
564.2,9.40333333333333,0,0,0,0
564.4,9.40666666666667,0,0,0,0
564.6,9.41,0,0,0,0
564.8,9.41333333333333,0,0,0,0
565,9.41666666666667,0,0,0,0
565.2,9.42,0,0,0,0
565.4,9.42333333333333,0,0,0,0
565.6,9.42666666666667,0,0,0,0
565.8,9.43,0,0,0,0
566,9.43333333333333,0,0,0,0
566.2,9.43666666666667,0,0,0,0
566.4,9.44,0,0,0,0
566.6,9.44333333333333,0,0,0,0
566.8,9.44666666666667,0,0,0,0
567,9.45,0,0,0,0
567.2,9.45333333333333,0,0,0,0
567.4,9.45666666666667,0,0,0,0
567.6,9.46,0,0,0,0
567.8,9.46333333333333,0,0,0,0
568,9.46666666666667,0,0,0,0
568.2,9.47,0,0,0,0
568.4,9.47333333333333,0,0,0,0
568.6,9.47666666666667,0,0,0,0
568.8,9.48,0,0,0,0
569,9.48333333333333,0,0,0,0
569.2,9.48666666666667,0,0,0,0
569.4,9.49,0,0,0,0
569.6,9.49333333333333,0,0,0,0
569.8,9.49666666666667,0,0,0,0
570,9.5,0,0,0,0
570.2,9.50333333333333,0,0,0,0
570.4,9.50666666666667,0,0,0,0
570.6,9.51,0,0,0,0
570.8,9.51333333333333,0,0,0,0
571,9.51666666666667,0,0,0,0
571.2,9.52,0,0,0,0
571.4,9.52333333333333,0,0,0,0
571.6,9.52666666666667,0,0,0,0
571.8,9.53,0,0,0,0
572,9.53333333333333,0,0,0,0
572.2,9.53666666666667,0,0,0,0
572.4,9.54,0,0,0,0
572.6,9.54333333333333,0,0,0,0
572.8,9.54666666666667,0,0,0,0
573,9.55,0,0,0,0
573.2,9.55333333333333,0,0,0,0
573.4,9.55666666666667,0,0,0,0
573.6,9.56,0,0,0,0
573.8,9.56333333333333,0,0,0,0
574,9.56666666666667,0,0,0,0
574.2,9.57,0,0,0,0
574.4,9.57333333333333,0,0,0,0
574.6,9.57666666666667,0,0,0,0
574.8,9.58,0,0,0,0
575,9.58333333333333,0,0,0,0
575.2,9.58666666666667,0,0,0,0
575.4,9.59,0,0,0,0
575.6,9.59333333333333,0,0,0,0
575.8,9.59666666666667,0,0,0,0
576,9.6,0,0,0,0
576.2,9.60333333333333,0,0,0,0
576.4,9.60666666666667,0,0,0,0
576.6,9.61,0,0,0,0
576.8,9.61333333333334,0,0,0,0
577,9.61666666666667,0,0,0,0
577.2,9.62,0,0,0,0
577.4,9.62333333333333,0,0,0,0
577.6,9.62666666666667,0,0,0,0
577.8,9.63,0,0,0,0
578,9.63333333333333,0,0,0,0
578.2,9.63666666666667,0,0,0,0
578.4,9.64,0,0,0,0
578.6,9.64333333333333,0,0,0,0
578.8,9.64666666666667,0,0,0,0
579,9.65,0,0,0,0
579.2,9.65333333333333,0,0,0,0
579.4,9.65666666666667,0,0,0,0
579.6,9.66,0,0,0,0
579.8,9.66333333333333,0,0,0,0
580,9.66666666666667,0,0,0,0
580.2,9.67,0,0,0,0
580.4,9.67333333333333,0,0,0,0
580.6,9.67666666666667,0,0,0,0
580.8,9.68,0,0,0,0
581,9.68333333333333,0,0,0,0
581.2,9.68666666666667,0,0,0,0
581.4,9.69,0,0,0,0
581.6,9.69333333333333,0,0,0,0
581.8,9.69666666666667,0,0,0,0
582,9.7,0,0,0,0
582.2,9.70333333333333,0,0,0,0
582.4,9.70666666666667,0,0,0,0
582.6,9.71,0,0,0,0
582.8,9.71333333333333,0,0,0,0
583,9.71666666666667,0,0,0,0
583.2,9.72,0,0,0,0
583.4,9.72333333333333,0,0,0,0
583.6,9.72666666666667,0,0,0,0
583.8,9.73,0,0,0,0
584,9.73333333333333,0,0,0,0
584.2,9.73666666666667,0,0,0,0
584.4,9.74,0,0,0,0
584.6,9.74333333333333,0,0,0,0
584.8,9.74666666666667,0,0,0,0
585,9.75,0,0,0,0
585.2,9.75333333333333,0,0,0,0
585.4,9.75666666666667,0,0,0,0
585.6,9.76,0,0,0,0
585.8,9.76333333333333,0,0,0,0
586,9.76666666666667,0,0,0,0
586.2,9.77,0,0,0,0
586.4,9.77333333333333,0,0,0,0
586.6,9.77666666666667,0,0,0,0
586.8,9.78,0,0,0,0
587,9.78333333333333,0,0,0,0
587.2,9.78666666666667,0,0,0,0
587.4,9.79,0,0,0,0
587.6,9.79333333333333,0,0,0,0
587.8,9.79666666666667,0,0,0,0
588,9.8,0,0,0,0
588.2,9.80333333333333,0,0,0,0
588.4,9.80666666666667,0,0,0,0
588.6,9.81,0,0,0,0
588.8,9.81333333333333,0,0,0,0
589,9.81666666666667,0,0,0,0
589.2,9.82,0,0,0,0
589.4,9.82333333333333,0,0,0,0
589.6,9.82666666666667,0,0,0,0
589.8,9.83,0,0,0,0
590,9.83333333333333,0,0,0,0
590.2,9.83666666666667,0,0,0,0
590.4,9.84,0,0,0,0
590.6,9.84333333333333,0,0,0,0
590.8,9.84666666666667,0,0,0,0
591,9.85,0,0,0,0
591.2,9.85333333333333,0,0,0,0
591.4,9.85666666666667,0,0,0,0
591.6,9.86,0,0,0,0
591.8,9.86333333333334,0,0,0,0
592,9.86666666666667,0,0,0,0
592.2,9.87,0,0,0,0
592.4,9.87333333333333,0,0,0,0
592.6,9.87666666666667,0,0,0,0
592.8,9.88,0,0,0,0
593,9.88333333333333,0,0,0,0
593.2,9.88666666666667,0,0,0,0
593.4,9.89,0,0,0,0
593.6,9.89333333333333,0,0,0,0
593.8,9.89666666666667,0,0,0,0
594,9.9,0,0,0,0
594.2,9.90333333333333,0,0,0,0
594.4,9.90666666666667,0,0,0,0
594.6,9.91,0,0,0,0
594.8,9.91333333333333,0,0,0,0
595,9.91666666666667,0,0,0,0
595.2,9.92,0,0,0,0
595.4,9.92333333333333,0,0,0,0
595.6,9.92666666666667,0,0,0,0
595.8,9.93,0,0,0,0
596,9.93333333333333,0,0,0,0
596.2,9.93666666666667,0,0,0,0
596.4,9.94,0,0,0,0
596.6,9.94333333333333,0,0,0,0
596.8,9.94666666666667,0,0,0,0
597,9.95,0,0,0,0
597.2,9.95333333333333,0,0,0,0
597.4,9.95666666666667,0,0,0,0
597.6,9.96,0,0,0,0
597.8,9.96333333333333,0,0,0,0
598,9.96666666666667,0,0,0,0
598.2,9.97,0,0,0,0
598.4,9.97333333333333,0,0,0,0
598.6,9.97666666666667,0,0,0,0
598.8,9.98,0,0,0,0
599,9.98333333333333,0,0,0,0
599.2,9.98666666666667,0,0,0,0
599.4,9.99,0,0,0,0
599.6,9.99333333333333,0,0,0,0
599.8,9.99666666666667,0,0,0,0
600,10,0,0,0,0
600.2,10.0033333333333,0,0,0,0
600.4,10.0066666666667,0,0,0,0
600.6,10.01,0,0,0,0
600.8,10.0133333333333,0,0,0,0
601,10.0166666666667,0,0,0,0
601.2,10.02,0,0,0,0
601.4,10.0233333333333,0,0,0,0
601.6,10.0266666666667,0,0,0,0
601.8,10.03,0,0,0,0
602,10.0333333333333,0,0,0,0
602.2,10.0366666666667,0,0,0,0
602.4,10.04,0,0,0,0
602.6,10.0433333333333,0,0,0,0
602.8,10.0466666666667,0,0,0,0
603,10.05,0,0,0,0
603.2,10.0533333333333,0,0,0,0
603.4,10.0566666666667,0,0,0,0
603.6,10.06,0,0,0,0
603.8,10.0633333333333,0,0,0,0
604,10.0666666666667,0,0,0,0
604.2,10.07,0,0,0,0
604.4,10.0733333333333,0,0,0,0
604.6,10.0766666666667,0,0,0,0
604.8,10.08,0,0,0,0
605,10.0833333333333,0,0,0,0
605.2,10.0866666666667,0,0,0,0
605.4,10.09,0,0,0,0
605.6,10.0933333333333,0,0,0,0
605.8,10.0966666666667,0,0,0,0
606,10.1,0,0,0,0
606.2,10.1033333333333,0,0,0,0
606.4,10.1066666666667,0,0,0,0
606.6,10.11,0,0,0,0
606.8,10.1133333333333,0,0,0,0
607,10.1166666666667,0,0,0,0
607.2,10.12,0,0,0,0
607.4,10.1233333333333,0,0,0,0
607.6,10.1266666666667,0,0,0,0
607.8,10.13,0,0,0,0
608,10.1333333333333,0,0,0,0
608.2,10.1366666666667,0,0,0,0
608.4,10.14,0,0,0,0
608.6,10.1433333333333,0,0,0,0
608.8,10.1466666666667,0,0,0,0
609,10.15,0,0,0,0
609.2,10.1533333333333,0,0,0,0
609.4,10.1566666666667,0,0,0,0
609.6,10.16,0,0,0,0
609.8,10.1633333333333,0,0,0,0
610,10.1666666666667,0,0,0,0
610.2,10.17,0,0,0,0
610.4,10.1733333333333,0,0,0,0
610.6,10.1766666666667,0,0,0,0
610.8,10.18,0,0,0,0
611,10.1833333333333,0,0,0,0
611.2,10.1866666666667,0,0,0,0
611.4,10.19,0,0,0,0
611.6,10.1933333333333,0,0,0,0
611.8,10.1966666666667,0,0,0,0
612,10.2,0,0,0,0
612.2,10.2033333333333,0,0,0,0
612.4,10.2066666666667,0,0,0,0
612.6,10.21,0,0,0,0
612.8,10.2133333333333,0,0,0,0
613,10.2166666666667,0,0,0,0
613.2,10.22,0,0,0,0
613.4,10.2233333333333,0,0,0,0
613.6,10.2266666666667,0,0,0,0
613.8,10.23,0,0,0,0
614,10.2333333333333,0,0,0,0
614.2,10.2366666666667,0,0,0,0
614.4,10.24,0,0,0,0
614.6,10.2433333333333,0,0,0,0
614.8,10.2466666666667,0,0,0,0
615,10.25,0,0,0,0
615.2,10.2533333333333,0,0,0,0
615.4,10.2566666666667,0,0,0,0
615.6,10.26,0,0,0,0
615.8,10.2633333333333,0,0,0,0
616,10.2666666666667,0,0,0,0
616.2,10.27,0,0,0,0
616.4,10.2733333333333,0,0,0,0
616.6,10.2766666666667,0,0,0,0
616.8,10.28,0,0,0,0
617,10.2833333333333,0,0,0,0
617.2,10.2866666666667,0,0,0,0
617.4,10.29,0,0,0,0
617.6,10.2933333333333,0,0,0,0
617.8,10.2966666666667,0,0,0,0
618,10.3,0,0,0,0
618.2,10.3033333333333,0,0,0,0
618.4,10.3066666666667,0,0,0,0
618.6,10.31,0,0,0,0
618.8,10.3133333333333,0,0,0,0
619,10.3166666666667,0,0,0,0
619.2,10.32,0,0,0,0
619.4,10.3233333333333,0,0,0,0
619.6,10.3266666666667,0,0,0,0
619.8,10.33,0,0,0,0
620,10.3333333333333,0,0,0,0
620.2,10.3366666666667,0,0,0,0
620.4,10.34,0,0,0,0
620.6,10.3433333333333,0,0,0,0
620.8,10.3466666666667,0,0,0,0
621,10.35,0,0,0,0
621.2,10.3533333333333,0,0,0,0
621.4,10.3566666666667,0,0,0,0
621.6,10.36,0,0,0,0
621.8,10.3633333333333,0,0,0,0
622,10.3666666666667,0,0,0,0
622.2,10.37,0,0,0,0
622.4,10.3733333333333,0,0,0,0
622.6,10.3766666666667,0,0,0,0
622.8,10.38,0,0,0,0
623,10.3833333333333,0,0,0,0
623.2,10.3866666666667,0,0,0,0
623.4,10.39,0,0,0,0
623.6,10.3933333333333,0,0,0,0
623.8,10.3966666666667,0,0,0,0
624,10.4,0,0,0,0
624.2,10.4033333333333,0,0,0,0
624.4,10.4066666666667,0,0,0,0
624.6,10.41,0,0,0,0
624.8,10.4133333333333,0,0,0,0
625,10.4166666666667,0,0,0,0
625.2,10.42,0,0,0,0
625.4,10.4233333333333,0,0,0,0
625.6,10.4266666666667,0,0,0,0
625.8,10.43,0,0,0,0
626,10.4333333333333,0,0,0,0
626.2,10.4366666666667,0,0,0,0
626.4,10.44,0,0,0,0
626.6,10.4433333333333,0,0,0,0
626.8,10.4466666666667,0,0,0,0
627,10.45,0,0,0,0
627.2,10.4533333333333,0,0,0,0
627.4,10.4566666666667,0,0,0,0
627.6,10.46,0,0,0,0
627.8,10.4633333333333,0,0,0,0
628,10.4666666666667,0,0,0,0
628.2,10.47,0,0,0,0
628.4,10.4733333333333,0,0,0,0
628.6,10.4766666666667,0,0,0,0
628.8,10.48,0,0,0,0
629,10.4833333333333,0,0,0,0
629.2,10.4866666666667,0,0,0,0
629.4,10.49,0,0,0,0
629.6,10.4933333333333,0,0,0,0
629.8,10.4966666666667,0,0,0,0
630,10.5,0,0,0,0
