Time_min,Time_hr,Tumor_5FU_uM,Tumor_FdUMP_uM,Tumor_FdUTP_uM,Tumor_FUTP_uM
2163.6,36.06,0.428892774244377,0.578390616446852,0.216105584917806,3.07820759615833
2163.8,36.0633333333333,0.428882047439325,0.57837101966553,0.216098949398653,3.07770285532609
2164,36.0666666666667,0.428871331507839,0.578351438766292,0.216092318968315,3.07719855478007
2164.2,36.07,0.428860626451707,0.578331873744992,0.216085693628183,3.07669469414531
2164.4,36.0733333333333,0.428849932272714,0.578312324597502,0.216079073379646,3.07619127304726
2164.6,36.0766666666667,0.428839248972641,0.578292791319714,0.216072458224092,3.07568829111174
2164.8,36.08,0.428828576553264,0.578273273907539,0.216065848162906,3.07518574796496
2165,36.0833333333333,0.428817915016357,0.578253772356909,0.216059243197471,3.0746836432335
2165.2,36.0866666666667,0.428807264363688,0.578234286663772,0.21605264332917,3.07418197654434
2165.4,36.09,0.428796624597023,0.578214816824099,0.216046048559381,3.07368074752484
2165.6,36.0933333333333,0.428785995718123,0.578195362833878,0.216039458889482,3.07317995580275
2165.8,36.0966666666667,0.428775377728745,0.578175924689116,0.216032874320848,3.07267960100618
2166,36.1,0.428764770630643,0.57815650238584,0.216026294854854,3.07217968276365
2166.2,36.1033333333333,0.428754174425566,0.578137095920095,0.216019720492869,3.07168020070404
2166.4,36.1066666666667,0.428743589115262,0.578117705287945,0.216013151236265,3.07118115445663
2166.6,36.11,0.428733014701472,0.578098330485474,0.216006587086408,3.07068254365106
2166.8,36.1133333333333,0.428722451185935,0.578078971508783,0.216000028044664,3.07018436791737
2167,36.1166666666667,0.428711898570386,0.578059628353991,0.215993474112397,3.06968662688597
2167.2,36.12,0.428701356856557,0.57804030101724,0.215986925290968,3.06918932018766
2167.4,36.1233333333333,0.428690826046176,0.578020989494685,0.215980381581736,3.0686924474536
2167.6,36.1266666666667,0.428680306140966,0.578001693782502,0.21597384298606,3.06819600831535
2167.8,36.13,0.428669797142649,0.577982413876885,0.215967309505295,3.06770000240484
2168,36.1333333333333,0.428659299052941,0.577963149774048,0.215960781140794,3.06720442935437
2168.2,36.1366666666667,0.428648811873557,0.57794390147022,0.21595425789391,3.06670928879663
2168.4,36.14,0.428638335606207,0.577924668961651,0.215947739765991,3.06621458036468
2168.6,36.1433333333333,0.428627870252597,0.577905452244607,0.215941226758386,3.06572030369197
2168.8,36.1466666666667,0.428617415814431,0.577886251315373,0.215934718872441,3.06522645841232
2169,36.15,0.428606972293408,0.577867066170252,0.215928216109499,3.06473304415991
2169.2,36.1533333333333,0.428596539691226,0.577847896805565,0.215921718470901,3.06424006056931
2169.4,36.1566666666667,0.428586118009577,0.57782874321765,0.215915225957989,3.06374750727548
2169.6,36.16,0.428575707250152,0.577809605402863,0.215908738572098,3.06325538391372
2169.8,36.1633333333333,0.428565307414636,0.577790483357579,0.215902256314567,3.06276369011975
2170,36.1666666666667,0.428554918504714,0.577771377078188,0.215895779186728,3.06227242552961
2170.2,36.17,0.428544540522065,0.577752286561101,0.215889307189912,3.06178158977977
2170.4,36.1733333333333,0.428534173468367,0.577733211802743,0.215882840325452,3.06129118250703
2170.6,36.1766666666667,0.428523817345292,0.577714152799558,0.215876378594673,3.06080120334858
2170.8,36.18,0.428513472154512,0.577695109548009,0.215869921998902,3.060311651942
2171,36.1833333333333,0.428503137897694,0.577676082044572,0.215863470539464,3.0598225279252
2171.2,36.1866666666667,0.428492814576502,0.577657070285745,0.21585702421768,3.0593338309365
2171.4,36.19,0.428482502192597,0.577638074268039,0.215850583034871,3.05884556061458
2171.6,36.1933333333333,0.428472200747637,0.577619093987986,0.215844146992355,3.05835771659849
2171.8,36.1966666666667,0.428461910243279,0.577600129442133,0.215837716091447,3.05787029852765
2172,36.2,0.428451630681172,0.577581180627042,0.215831290333463,3.05738330604184
2172.2,36.2033333333333,0.428441362062968,0.577562247539296,0.215824869719714,3.05689673878124
2172.4,36.2066666666667,0.428431104390311,0.577543330175491,0.215818454251511,3.05641059638636
2172.6,36.21,0.428420857664845,0.577524428532243,0.215812043930163,3.05592487849811
2172.8,36.2133333333333,0.428410621888211,0.577505542606183,0.215805638756975,3.05543958475777
2173,36.2166666666667,0.428400397062045,0.577486672393958,0.215799238733253,3.05495471480696
2173.2,36.22,0.428390183187983,0.577467817892234,0.215792843860299,3.05447026828769
2173.4,36.2233333333333,0.428379980267655,0.577448979097691,0.215786454139413,3.05398624484233
2173.6,36.2266666666667,0.428369788302692,0.577430156007027,0.215780069571895,3.05350264411363
2173.8,36.23,0.428359607294719,0.577411348616955,0.215773690159041,3.05301946574469
2174,36.2333333333333,0.42834943724536,0.577392556924206,0.215767315902145,3.05253670937898
2174.2,36.2366666666667,0.428339278156235,0.577373780925527,0.215760946802502,3.05205437466035
2174.4,36.24,0.428329130028962,0.57735502061768,0.215754582861401,3.05157246123301
2174.6,36.2433333333333,0.428318992865157,0.577336275997444,0.215748224080133,3.05109096874151
2174.8,36.2466666666667,0.428308866666433,0.577317547061615,0.215741870459983,3.0506098968308
2175,36.25,0.428298751434398,0.577298833807003,0.215735522002237,3.05012924514618
2175.2,36.2533333333333,0.428288647170662,0.577280136230435,0.215729178708179,3.04964901333332
2175.4,36.2566666666667,0.428278553876828,0.577261454328755,0.21572284057909,3.04916920103824
2175.6,36.26,0.4282684715545,0.577242788098821,0.215716507616249,3.04868980790733
2175.8,36.2633333333333,0.428258400205277,0.577224137537509,0.215710179820934,3.04821083358736
2176,36.2666666666667,0.428248339830756,0.577205502641708,0.215703857194421,3.04773227772543
2176.2,36.27,0.428238290432532,0.577186883408324,0.215697539737983,3.04725413996904
2176.4,36.2733333333333,0.428228252012198,0.577168279834281,0.215691227452891,3.04677641996601
2176.6,36.2766666666667,0.428218224571344,0.577149691916515,0.215684920340417,3.04629911736457
2176.8,36.28,0.428208208111558,0.577131119651978,0.215678618401828,3.04582223181327
2177,36.2833333333333,0.428198202634424,0.57711256303764,0.215672321638389,3.04534576296103
2177.2,36.2866666666667,0.428188208141526,0.577094022070485,0.215666030051366,3.04486971045716
2177.4,36.29,0.428178224634445,0.577075496747511,0.215659743642021,3.04439407395129
2177.6,36.2933333333333,0.428168252114758,0.577056987065733,0.215653462411614,3.04391885309342
2177.8,36.2966666666667,0.428158290584042,0.577038493022181,0.215647186361403,3.04344404753394
2178,36.3,0.428148340043871,0.577020014613901,0.215640915492646,3.04296965692355
2178.2,36.3033333333333,0.428138400495817,0.577001551837951,0.215634649806597,3.04249568091335
2178.4,36.3066666666667,0.428128471941448,0.576983104691407,0.215628389304509,3.04202211915478
2178.6,36.31,0.428118554382334,0.576964673171361,0.215622133987633,3.04154897129963
2178.8,36.3133333333333,0.428108647820037,0.576946257274916,0.215615883857218,3.04107623700007
2179,36.3166666666667,0.428098752256123,0.576927856999193,0.215609638914513,3.0406039159086
2179.2,36.32,0.428088867692151,0.576909472341327,0.215603399160761,3.04013200767811
2179.4,36.3233333333333,0.428078994129681,0.576891103298468,0.215597164597207,3.03966051196182
2179.6,36.3266666666667,0.42806913157027,0.576872749867781,0.215590935225092,3.0391894284133
2179.8,36.33,0.428059280015473,0.576854412046445,0.215584711045657,3.03871875668651
2180,36.3333333333333,0.428049439466842,0.576836089831655,0.215578492060139,3.03824849643574
2180.2,36.3366666666667,0.42803960992593,0.576817783220618,0.215572278269775,3.03777864731563
2180.4,36.34,0.428029791394284,0.576799492210558,0.215566069675799,3.03730920898119
2180.6,36.3433333333333,0.428019983873453,0.576781216798713,0.215559866279444,3.03684018108778
2180.8,36.3466666666667,0.428010187364982,0.576762956982335,0.215553668081939,3.03637156329111
2181,36.35,0.428000401870413,0.576744712758691,0.215547475084515,3.03590335524725
2181.2,36.3533333333333,0.42799062739129,0.576726484125061,0.215541287288398,3.03543555661261
2181.4,36.3566666666667,0.427980863929151,0.576708271078742,0.215535104694813,3.03496816704396
2181.6,36.36,0.427971111485536,0.576690073617042,0.215528927304984,3.03450118619844
2181.8,36.3633333333333,0.427961370061979,0.576671891737285,0.215522755120132,3.03403461373352
2182,36.3666666666667,0.427951639660017,0.57665372543681,0.215516588141477,3.03356844930702
2182.2,36.37,0.427941920281182,0.576635574712968,0.215510426370237,3.03310269257712
2182.4,36.3733333333333,0.427932211927006,0.576617439563126,0.215504269807628,3.03263734320236
2182.6,36.3766666666667,0.427922514599018,0.576599319984663,0.215498118454864,3.03217240084161
2182.8,36.38,0.427912828298746,0.576581215974974,0.215491972313159,3.03170786515411
2183,36.3833333333333,0.427903153027716,0.576563127531466,0.215485831383722,3.03124373579943
2183.2,36.3866666666667,0.427893488787455,0.576545054651563,0.215479695667763,3.0307800124375
2183.4,36.39,0.427883835579485,0.576526997332698,0.215473565166489,3.03031669472861
2183.6,36.3933333333333,0.427874193405327,0.576508955572323,0.215467439881105,3.02985378233338
2183.8,36.3966666666667,0.427864562266504,0.576490929367899,0.215461319812815,3.02939127491278
2184,36.4,0.427854942164532,0.576472918716904,0.215455204962821,3.02892917212815
2184.2,36.4033333333333,0.427845333100931,0.576454923616829,0.215449095332322,3.02846747364116
2184.4,36.4066666666667,0.427835735077215,0.576436944065177,0.215442990922518,3.02800617911381
2184.6,36.41,0.4278261480949,0.576418980059466,0.215436891734604,3.02754528820849
2184.8,36.4133333333333,0.4278165721555,0.576401031597228,0.215430797769776,3.0270848005879
2185,36.4166666666667,0.427807007260526,0.576383098676007,0.215424709029227,3.0266247159151
2185.2,36.42,0.427797453411488,0.57636518129336,0.215418625514147,3.02616503385351
2185.4,36.4233333333333,0.427787910609897,0.57634727944686,0.215412547225727,3.02570575406685
2185.6,36.4266666666667,0.427778378857261,0.576329393134091,0.215406474165154,3.02524687621925
2185.8,36.43,0.427768858155086,0.576311522352651,0.215400406333615,3.02478839997512
2186,36.4333333333333,0.427759348504878,0.576293667100151,0.215394343732293,3.02433032499927
2186.2,36.4366666666667,0.427749849908142,0.576275827374215,0.215388286362371,3.02387265095682
2186.4,36.44,0.427740362366382,0.576258003172481,0.215382234225031,3.02341537751324
2186.6,36.4433333333333,0.427730885881098,0.5762401944926,0.215376187321451,3.02295850433435
2186.8,36.4466666666667,0.427721420453794,0.576222401332234,0.215370145652808,3.02250203108631
2187,36.45,0.427711966085969,0.576204623689062,0.21536410922028,3.02204595743563
2187.2,36.4533333333333,0.427702522779121,0.576186861560771,0.215358078025039,3.02159028304914
2187.4,36.4566666666667,0.42769309053475,0.576169114945065,0.215352052068259,3.02113500759404
2187.6,36.46,0.427683669354351,0.576151383839659,0.215346031351109,3.02068013073785
2187.8,36.4633333333333,0.427674259239421,0.576133668242282,0.21534001587476,3.02022565214844
2188,36.4666666666667,0.427664860191456,0.576115968150674,0.215334005640377,3.01977157149403
2188.2,36.47,0.427655472211948,0.576098283562589,0.215328000649127,3.01931788844317
2188.4,36.4733333333333,0.427646095302393,0.576080614475793,0.215322000902174,3.01886460266474
2188.6,36.4766666666667,0.427636729464281,0.576062960888066,0.21531600640068,3.01841171382799
2188.8,36.48,0.427627374699104,0.576045322797198,0.215310017145806,3.01795922160248
2189,36.4833333333333,0.427618031008354,0.576027700200996,0.21530403313871,3.01750712565813
2189.2,36.4866666666667,0.427608698393519,0.576010093097275,0.215298054380551,3.01705542566518
2189.4,36.49,0.42759937685609,0.575992501483864,0.215292080872483,3.01660412129423
2189.6,36.4933333333333,0.427590066397555,0.575974925358607,0.21528611261566,3.01615321221619
2189.8,36.4966666666667,0.4275807670194,0.575957364719355,0.215280149611236,3.01570269810234
2190,36.5,0.427571478723114,0.575939819563977,0.215274191860361,3.01525257862428
2190.2,36.5033333333333,0.427562201510182,0.575922289890352,0.215268239364184,3.01480285345394
2190.4,36.5066666666667,0.42755293538209,0.57590477569637,0.215262292123852,3.01435352226361
2190.6,36.51,0.427543680340323,0.575887276979935,0.215256350140512,3.0139045847259
2190.8,36.5133333333333,0.427534436386365,0.575869793738962,0.215250413415307,3.01345604051375
2191,36.5166666666667,0.427525203521701,0.57585232597138,0.215244481949381,3.01300788930046
2191.2,36.52,0.427515981747813,0.575834873675129,0.215238555743875,3.01256013075963
2191.4,36.5233333333333,0.427506771066184,0.575817436848161,0.215232634799927,3.01211276456524
2191.6,36.5266666666667,0.427497571478297,0.575800015488439,0.215226719118676,3.01166579039156
2191.8,36.53,0.427488382985633,0.575782609593941,0.215220808701258,3.01121920791323
2192,36.5333333333333,0.427479205589673,0.575765219162654,0.215214903548808,3.0107730168052
2192.2,36.5366666666667,0.427470039291898,0.575747844192578,0.215209003662459,3.01032721674277
2192.4,36.54,0.42746088409379,0.575730484681727,0.215203109043342,3.00988180740157
2192.6,36.5433333333333,0.427451739996827,0.575713140628122,0.215197219692588,3.00943678845755
2192.8,36.5466666666667,0.427442607002489,0.575695812029802,0.215191335611325,3.008992159587
2193,36.55,0.427433485112257,0.575678498884812,0.21518545680068,3.00854792046656
2193.2,36.5533333333333,0.427424374327609,0.575661201191212,0.215179583261778,3.00810407077318
2193.4,36.5566666666667,0.427415274650023,0.575643918947074,0.215173714995743,3.00766061018414
2193.6,36.56,0.427406186080979,0.57562665215048,0.215167852003698,3.00721753837708
2193.8,36.5633333333333,0.427397108621955,0.575609400799525,0.215161994286762,3.00677485502994
2194,36.5666666666667,0.427388042274429,0.575592164892315,0.215156141846056,3.006332559821
2194.2,36.57,0.427378987039878,0.575574944426967,0.215150294682697,3.00589065242889
2194.4,36.5733333333333,0.427369942919782,0.57555773940161,0.215144452797802,3.00544913253253
2194.6,36.5766666666667,0.427360909915616,0.575540549814386,0.215138616192484,3.00500799981121
2194.8,36.58,0.427351888028859,0.575523375663447,0.215132784867857,3.00456725394453
2195,36.5833333333333,0.427342877260989,0.575506216946955,0.215126958825033,3.00412689461242
2195.2,36.5866666666667,0.427333877613482,0.575489073663087,0.215121138065121,3.00368692149514
2195.4,36.59,0.427324889087816,0.575471945810028,0.215115322589232,3.00324733427328
2195.6,36.5933333333333,0.427315911685469,0.575454833385977,0.215109512398471,3.00280813262776
2195.8,36.5966666666667,0.427306945407917,0.575437736389142,0.215103707493945,3.00236931623982
2196,36.6,0.427297990256639,0.575420654817743,0.215097907876757,3.00193088479104
2196.2,36.6033333333333,0.427289046233111,0.575403588670014,0.215092113548012,3.00149283796331
2196.4,36.6066666666667,0.427280113338811,0.575386537944195,0.215086324508809,3.00105517543887
2196.6,36.61,0.427271191575217,0.575369502638542,0.21508054076025,3.00061789690027
2196.8,36.6133333333333,0.427262280943806,0.575352482751318,0.215074762303432,3.00018100203039
2197,36.6166666666667,0.427253381446058,0.575335478280802,0.215068989139452,2.99974449051243
2197.2,36.62,0.427244493083448,0.575318489225279,0.215063221269407,2.99930836202992
2197.4,36.6233333333333,0.427235615857457,0.575301515583048,0.21505745869439,2.99887261626673
2197.6,36.6266666666667,0.427226749769563,0.575284557352418,0.215051701415494,2.99843725290703
2197.8,36.63,0.427217894821244,0.575267614531711,0.215045949433811,2.99800227163533
2198,36.6333333333333,0.42720905101398,0.575250687119256,0.21504020275043,2.99756767213645
2198.2,36.6366666666667,0.427200218349249,0.575233775113397,0.21503446136644,2.99713345409557
2198.4,36.64,0.427191396828533,0.575216878512486,0.215028725282928,2.99669961719814
2198.6,36.6433333333333,0.42718258645331,0.575199997314887,0.21502299450098,2.99626616112998
2198.8,36.6466666666667,0.427173787225061,0.575183131518975,0.21501726902168,2.99583308557721
2199,36.65,0.427164999145268,0.575166281123135,0.215011548846111,2.99540039022627
2199.2,36.6533333333333,0.427156222215411,0.575149446125764,0.215005833975356,2.99496807476394
2199.4,36.6566666666667,0.427147456436972,0.575132626525269,0.215000124410493,2.9945361388773
2199.6,36.66,0.427138701811434,0.575115822320068,0.214994420152603,2.99410458225378
2199.8,36.6633333333333,0.427129958340279,0.575099033508588,0.214988721202763,2.9936734045811
2200,36.6666666666667,0.42712122602499,0.575082260089269,0.214983027562048,2.99324260554731
2200.2,36.67,0.427112504867051,0.575065502060561,0.214977339231534,2.99281218484081
2200.4,36.6733333333333,0.427103794867947,0.575048759420924,0.214971656212295,2.99238214215027
2200.6,36.6766666666667,0.427095096029162,0.575032032168828,0.214965978505402,2.99195247716473
2200.8,36.68,0.427086408352182,0.575015320302755,0.214960306111927,2.99152318957352
2201,36.6833333333333,0.427077731838493,0.574998623821196,0.214954639032939,2.99109427906628
2201.2,36.6866666666667,0.427069066489582,0.574981942722654,0.214948977269507,2.99066574533301
2201.4,36.69,0.427060412306936,0.574965277005642,0.214943320822697,2.99023758806399
2201.6,36.6933333333333,0.427051769292043,0.574948626668682,0.214937669693575,2.98980980694983
2201.8,36.6966666666667,0.427043137446394,0.574931991710308,0.214932023883206,2.98938240168148
2202,36.7,0.427034516771477,0.574915372129064,0.214926383392653,2.98895537195017
2202.2,36.7033333333333,0.427025907268782,0.574898767923504,0.214920748222977,2.98852871744747
2202.4,36.7066666666667,0.427017308939802,0.574882179092192,0.21491511837524,2.98810243786527
2202.6,36.71,0.427008721786027,0.574865605633703,0.2149094938505,2.98767653289577
2202.8,36.7133333333333,0.427000145808952,0.574849047546622,0.214903874649816,2.98725100223148
2203,36.7166666666667,0.42699158101007,0.574832504829544,0.214898260774245,2.98682584556524
2203.2,36.72,0.426983027390875,0.574815977481074,0.214892652224842,2.98640106259021
2203.4,36.7233333333333,0.426974484952864,0.574799465499828,0.214887049002662,2.98597665299984
2203.6,36.7266666666667,0.426965953697532,0.574782968884431,0.214881451108758,2.98555261648791
2203.8,36.73,0.426957433626378,0.574766487633519,0.214875858544181,2.98512895274853
2204,36.7333333333333,0.4269489247409,0.574750021745738,0.214870271309983,2.98470566147611
2204.2,36.7366666666667,0.426940427042597,0.574733571219744,0.214864689407213,2.98428274236536
2204.4,36.74,0.426931940532971,0.574717136054202,0.214859112836919,2.98386019511134
2204.6,36.7433333333333,0.426923465213522,0.574700716247789,0.214853541600149,2.98343801940939
2204.8,36.7466666666667,0.426915001085754,0.57468431179919,0.214847975697949,2.98301621495518
2205,36.75,0.426906548151169,0.5746679227071,0.214842415131363,2.98259478144469
2205.2,36.7533333333333,0.426898106411274,0.574651548970227,0.214836859901434,2.98217371857421
2205.4,36.7566666666667,0.426889675867575,0.574635190587284,0.214831310009206,2.98175302604036
2205.6,36.76,0.426881256521577,0.574618847556998,0.21482576545572,2.98133270354005
2205.8,36.7633333333333,0.426872848374791,0.574602519878104,0.214820226242016,2.98091275077051
2206,36.7666666666667,0.426864451428725,0.574586207549347,0.214814692369132,2.98049316742929
2206.2,36.77,0.426856065684891,0.574569910569482,0.214809163838108,2.98007395321423
2206.4,36.7733333333333,0.4268476911448,0.574553628937274,0.214803640649978,2.9796551078235
2206.6,36.7766666666667,0.426839327809967,0.574537362651496,0.21479812280578,2.97923663095558
2206.8,36.78,0.426830975681905,0.574521111710934,0.214792610306548,2.97881852230926
2207,36.7833333333333,0.426822634762132,0.574504876114382,0.214787103153314,2.97840078158362
2207.2,36.7866666666667,0.426814305052164,0.574488655860641,0.214781601347112,2.97798340847809
2207.4,36.79,0.42680598655352,0.574472450948527,0.214776104888972,2.97756640269236
2207.6,36.7933333333333,0.42679767926772,0.574456261376861,0.214770613779925,2.97714976392648
2207.8,36.7966666666667,0.426789383196287,0.574440087144476,0.214765128021,2.97673349188077
2208,36.8,0.426781098340742,0.574423928250215,0.214759647613224,2.97631758625587
2208.2,36.8033333333333,0.426772824702611,0.574407784692928,0.214754172557625,2.97590204675275
2208.4,36.8066666666667,0.42676456228342,0.574391656471477,0.214748702855229,2.97548687307265
2208.6,36.81,0.426756311084696,0.574375543584732,0.21474323850706,2.97507206491715
2208.8,36.8133333333333,0.426748071107969,0.574359446031574,0.214737779514141,2.97465762198811
2209,36.8166666666667,0.426739842354768,0.574343363810892,0.214732325877497,2.97424354398773
2209.2,36.82,0.426731624826626,0.574327296921586,0.214726877598148,2.97382983061849
2209.4,36.8233333333333,0.426723418525077,0.574311245362563,0.214721434677115,2.97341648158319
2209.6,36.8266666666667,0.426715223451657,0.574295209132741,0.214715997115418,2.97300349658493
2209.8,36.83,0.426707039607901,0.574279188231048,0.214710564914076,2.97259087532712
2210,36.8333333333333,0.42669886699535,0.574263182656421,0.214705138074105,2.97217861751347
2210.2,36.8366666666667,0.426690705615543,0.574247192407805,0.214699716596524,2.971766722848
2210.4,36.84,0.426682555470023,0.574231217484156,0.214694300482347,2.97135519103503
2210.6,36.8433333333333,0.426674416560333,0.574215257884437,0.214688889732589,2.97094402177921
2210.8,36.8466666666667,0.426666288888019,0.574199313607624,0.214683484348264,2.97053321478545
2211,36.85,0.426658172454629,0.574183384652699,0.214678084330385,2.97012276975899
2211.2,36.8533333333333,0.42665006726171,0.574167471018654,0.214672689679964,2.96971268640539
2211.4,36.8566666666667,0.426641973310815,0.574151572704491,0.214667300398011,2.96930296443049
2211.6,36.86,0.426633890603497,0.574135689709221,0.214661916485536,2.96889360354042
2211.8,36.8633333333333,0.426625819141309,0.574119822031864,0.214656537943549,2.96848460344166
2212,36.8666666666667,0.426617758925809,0.574103969671448,0.214651164773057,2.96807596384095
2212.2,36.87,0.426609709958555,0.574088132627013,0.214645796975068,2.96766768444534
2212.4,36.8733333333333,0.426601672241107,0.574072310897604,0.214640434550588,2.96725976496221
2212.6,36.8766666666667,0.426593645775027,0.57405650448228,0.214635077500622,2.96685220509921
2212.8,36.88,0.426585630561881,0.574040713380104,0.214629725826175,2.9664450045643
2213,36.8833333333333,0.426577626603234,0.574024937590152,0.21462437952825,2.96603816306576
2213.2,36.8866666666667,0.426569633900654,0.574009177111508,0.21461903860785,2.96563168031213
2213.4,36.89,0.426561652455712,0.573993431943263,0.214613703065976,2.96522555601231
2213.6,36.8933333333333,0.42655368226998,0.57397770208452,0.214608372903631,2.96481978987544
2213.8,36.8966666666667,0.426545723345033,0.573961987534389,0.214603048121813,2.964414381611
2214,36.9,0.426537775682447,0.573946288291989,0.214597728721523,2.96400933092875
2214.2,36.9033333333333,0.426529839283801,0.57393060435645,0.214592414703758,2.96360463753876
2214.4,36.9066666666667,0.426521914150676,0.573914935726908,0.214587106069515,2.9632003011514
2214.6,36.91,0.426514000284654,0.57389928240251,0.214581802819793,2.96279632147733
2214.8,36.9133333333333,0.426506097687321,0.573883644382411,0.214576504955587,2.96239269822752
2215,36.9166666666667,0.426498206360264,0.573868021665775,0.214571212477891,2.96198943111323
2215.2,36.92,0.426490326305073,0.573852414251775,0.214565925387701,2.96158651984601
2215.4,36.9233333333333,0.426482457523339,0.573836822139593,0.214560643686009,2.96118396413774
2215.6,36.9266666666667,0.426474600016656,0.573821245328419,0.214555367373808,2.96078176370056
2215.8,36.93,0.426466753786622,0.573805683817453,0.214550096452091,2.96037991824692
2216,36.9333333333333,0.426458918834834,0.573790137605903,0.214544830921848,2.95997842748959
2216.2,36.9366666666667,0.426451095162894,0.573774606692986,0.214539570784071,2.9595772911416
2216.4,36.94,0.426443282772404,0.573759091077927,0.214534316039747,2.9591765089163
2216.6,36.9433333333333,0.426435481664971,0.573743590759961,0.214529066689868,2.95877608052733
2216.8,36.9466666666667,0.426427691842203,0.573728105738331,0.21452382273542,2.95837600568862
2217,36.95,0.426419913305709,0.573712636012289,0.21451858417739,2.95797628411441
2217.2,36.9533333333333,0.426412146057104,0.573697181581095,0.214513351016767,2.95757691551923
2217.4,36.9566666666667,0.426404390098002,0.573681742444019,0.214508123254535,2.95717789961789
2217.6,36.96,0.426396645430021,0.573666318600338,0.21450290089168,2.95677923612551
2217.8,36.9633333333333,0.426388912054782,0.573650910049339,0.214497683929187,2.95638092475751
2218,36.9666666666667,0.426381189973907,0.573635516790317,0.214492472368039,2.95598296522958
2218.2,36.97,0.426373479189022,0.573620138822575,0.21448726620922,2.95558535725774
2218.4,36.9733333333333,0.426365779701754,0.573604776145427,0.214482065453711,2.95518810055827
2218.6,36.9766666666667,0.426358091513735,0.573589428758192,0.214476870102496,2.95479119484776
2218.8,36.98,0.426350414626596,0.5735740966602,0.214471680156555,2.95439463984309
2219,36.9833333333333,0.426342749041975,0.573558779850789,0.214466495616868,2.95399843526142
2219.2,36.9866666666667,0.426335094761509,0.573543478329305,0.214461316484415,2.95360258082024
2219.4,36.99,0.426327451786839,0.573528192095104,0.214456142760176,2.95320707623729
2219.6,36.9933333333333,0.426319820119608,0.573512921147548,0.21445097444513,2.95281192123062
2219.8,36.9966666666667,0.426312199761464,0.573497665486011,0.214445811540253,2.95241711551858
2220,37,0.426304590714055,0.573482425109871,0.214440654046524,2.9520226588198
2220.2,37.0033333333333,0.426296992979032,0.573467200018519,0.214435501964919,2.9516285508532
2220.4,37.0066666666667,0.426289406558051,0.573451990211351,0.214430355296414,2.95123479133799
2220.6,37.01,0.426281831452769,0.573436795687773,0.214425214041986,2.95084137999369
2220.8,37.0133333333333,0.426274267664845,0.573421616447199,0.214420078202608,2.95044831654008
2221,37.0166666666667,0.426266715195943,0.573406452489052,0.214414947779255,2.95005560069726
2221.2,37.02,0.426259174047729,0.573391303812762,0.214409822772902,2.9496632321856
2221.4,37.0233333333333,0.42625164422187,0.57337617041777,0.21440470318452,2.94927121072576
2221.6,37.0266666666667,0.426244125720038,0.573361052303522,0.214399589015083,2.9488795360387
2221.8,37.03,0.426236618543908,0.573345949469474,0.214394480265564,2.94848820784567
2222,37.0333333333333,0.426229122695156,0.573330861915091,0.214389376936933,2.94809722586819
2222.2,37.0366666666667,0.426221638175464,0.573315789639846,0.214384279030162,2.94770658982809
2222.4,37.04,0.426214164986513,0.573300732643218,0.214379186546221,2.94731629944747
2222.6,37.0433333333333,0.42620670312999,0.573285690924698,0.214374099486081,2.94692635444873
2222.8,37.0466666666667,0.426199252607584,0.573270664483783,0.21436901785071,2.94653675455457
2223,37.05,0.426191813420987,0.573255653319979,0.214363941641078,2.94614749948793
2223.2,37.0533333333333,0.426184385571895,0.573240657432799,0.214358870858153,2.9457585889721
2223.4,37.0566666666667,0.426176969062004,0.573225676821766,0.214353805502905,2.94537002273061
2223.6,37.06,0.426169563893016,0.57321071148641,0.214348745576299,2.9449818004873
2223.8,37.0633333333333,0.426162170066635,0.573195761426269,0.214343691079303,2.94459392196628
2224,37.0666666666667,0.42615478758457,0.573180826640892,0.214338642012884,2.94420638689196
2224.2,37.07,0.426147416448529,0.573165907129832,0.214333598378008,2.94381919498904
2224.4,37.0733333333333,0.426140056660227,0.573151002892653,0.214328560175641,2.94343234598247
2224.6,37.0766666666667,0.42613270822138,0.573136113928926,0.214323527406748,2.94304583959754
2224.8,37.08,0.426125371133708,0.573121240238231,0.214318500072294,2.94265967555978
2225,37.0833333333333,0.426118045398934,0.573106381820154,0.214313478173244,2.94227385359502
2225.2,37.0866666666667,0.426110731018785,0.573091538674294,0.214308461710561,2.94188837342939
2225.4,37.09,0.426103427994989,0.573076710800252,0.21430345068521,2.94150323478928
2225.6,37.0933333333333,0.426096136329281,0.573061898197641,0.214298445098153,2.94111843740136
2225.8,37.0966666666667,0.426088856023394,0.573047100866081,0.214293444950353,2.94073398099263
2226,37.1,0.42608158707907,0.5730323188052,0.214288450242774,2.94034986529031
2226.2,37.1033333333333,0.42607432949805,0.573017552014635,0.214283460976377,2.93996609002194
2226.4,37.1066666666667,0.42606708328208,0.573002800494029,0.214278477152124,2.93958265491535
2226.6,37.11,0.426059848432909,0.572988064243036,0.214273498770976,2.93919955969863
2226.8,37.1133333333333,0.42605262495229,0.572973343261315,0.214268525833894,2.93881680410016
2227,37.1166666666667,0.426045412841979,0.572958637548534,0.21426355834184,2.93843438784861
2227.2,37.12,0.426038212103736,0.572943947104371,0.214258596295774,2.93805231067292
2227.4,37.1233333333333,0.426031022739322,0.57292927192851,0.214253639696655,2.93767057230232
2227.6,37.1266666666667,0.426023844750504,0.572914612020642,0.214248688545444,2.93728917246631
2227.8,37.13,0.426016678139052,0.572899967380469,0.2142437428431,2.93690811089469
