x,y,z,type
74.92394403976412,-152.76575588313898,0.0,Cancer_stem
-101.0484544646145,-114.53920047131822,0.0,Cancer_stem
-178.68922071943422,-2.9214879848816557,0.0,Cancer_stem
176.99059206538726,-83.0005878497006,0.0,Cancer_stem
-20.92900466173526,-186.84976841809873,0.0,Cancer_stem
-179.40687147899757,35.784434066435935,0.0,Cancer_stem
-157.84252975631907,-9.588327973783908,0.0,Cancer_stem
148.17837705804519,-78.06025543749917,0.0,Cancer_stem
-5.231274969811506,176.17378055343607,0.0,Cancer_stem
146.34649106530554,58.98916063374707,0.0,Cancer_stem
150.46688877388172,70.03305763532497,0.0,Cancer_stem
123.4898898031392,-121.10124729277112,0.0,Cancer_stem
-163.11015275178073,78.67637361288048,0.0,Cancer_stem
-123.21551813060249,115.8557004942708,0.0,Cancer_stem
-117.77593826604219,126.14550008431823,0.0,Cancer_stem
-1.833053581268782,187.495840727497,0.0,Cancer_stem
151.371356618615,17.861022173062242,0.0,Cancer_stem
54.80784886146999,175.5977420994783,0.0,Cancer_stem
68.7392699535196,-141.6751461361657,0.0,Cancer_stem
120.47008036819513,132.93117362708878,0.0,Cancer_stem
-181.72460035458647,70.98768655408725,0.0,Cancer_stem
146.40575594444485,-55.92673135744347,0.0,Cancer_stem
85.23181968266428,-163.96086502367422,0.0,Cancer_stem
-142.8225656886145,-47.14350721162509,0.0,Cancer_stem
-172.25436097900794,44.79265434965605,0.0,Cancer_stem
167.05315769880886,-75.2578563236159,0.0,Cancer_stem
-124.39473221942,86.23546568323708,0.0,Cancer_stem
-176.9101087068817,-70.84800401622525,0.0,Cancer_stem
-125.0979866995047,-130.28996129065555,0.0,cancer_differentiated
193.199434301125,51.368947415832274,0.0,cancer_differentiated
30.178045201883798,180.15439390609944,0.0,cancer_differentiated
-132.01313687322892,-122.55846920345519,0.0,cancer_differentiated
-173.5521238223639,29.45981831164978,0.0,cancer_differentiated
95.97378819300454,-131.01557912013885,0.0,cancer_differentiated
-161.24611232285042,117.20414221927719,0.0,cancer_differentiated
124.93793220267793,-85.176131230798,0.0,cancer_differentiated
-178.6752298597162,-7.337831891510508,0.0,cancer_differentiated
-147.386204802291,128.85926252814033,0.0,cancer_differentiated
-172.94963825498604,47.17804167675905,0.0,cancer_differentiated
-186.88225831035726,-23.253867887185155,0.0,cancer_differentiated
168.08759043390376,81.3554061115012,0.0,cancer_differentiated
141.3013695324031,64.026350339428,0.0,cancer_differentiated
150.72346767545255,-11.597926194020765,0.0,cancer_differentiated
-134.1229589884596,-136.10543705944048,0.0,cancer_differentiated
118.11529873299824,-154.63522622436048,0.0,cancer_differentiated
-130.51010466009137,99.45002022049415,0.0,cancer_differentiated
114.68642892395687,140.30774127766432,0.0,cancer_differentiated
153.07352274240557,-85.50543620171882,0.0,cancer_differentiated
178.26874244579136,87.38023197295574,0.0,cancer_differentiated
-183.2148139101328,73.81815576608057,0.0,cancer_differentiated
179.11911844643723,48.755637584718876,0.0,cancer_differentiated
-62.47779315278765,154.9948994641653,0.0,cancer_differentiated
-32.27458139117392,-182.2377860050811,0.0,cancer_differentiated
149.15457011912412,115.33945867408082,0.0,cancer_differentiated
161.28072513494632,46.681790249518194,0.0,cancer_differentiated
189.2917735317852,-21.61237520220121,0.0,cancer_differentiated
-16.188741411233266,-174.4376358065271,0.0,cancer_differentiated
7.8532428637027785,152.37130346779284,0.0,cancer_differentiated
-19.285271905622285,178.81150429933035,0.0,cancer_differentiated
152.32513374866025,-83.28838369841212,0.0,cancer_differentiated
-60.17532725235265,-147.42485522437363,0.0,cancer_differentiated
79.53980525573807,-173.84138010709847,0.0,cancer_differentiated
8.682971712694885,151.63615084314182,0.0,cancer_differentiated
44.40492922545534,-164.3304893421736,0.0,cancer_differentiated
128.46736155356103,-132.8704460512237,0.0,cancer_differentiated
-145.5358458330179,-38.41387383464553,0.0,cancer_differentiated
167.02641585095782,-61.23276813249492,0.0,cancer_differentiated
125.96181258883662,104.85362082639259,0.0,cancer_differentiated
-64.46706666617105,-173.4283024941605,0.0,cancer_differentiated
67.45443216452351,-136.63301230609693,0.0,cancer_differentiated
-130.15142734065233,-101.13787064696191,0.0,cancer_differentiated
-184.22618810916623,-46.22858342887952,0.0,cancer_differentiated
-171.51300630345088,43.14267893432084,0.0,cancer_differentiated
85.71639606994827,157.07259456936217,0.0,cancer_differentiated
-21.373746472808513,187.1788870740076,0.0,cancer_differentiated
98.2029089661077,130.1914864279644,0.0,cancer_differentiated
-126.08662360143464,-99.30280064984971,0.0,cancer_differentiated
162.8396560808824,-43.92474009893383,0.0,cancer_differentiated
-31.989968478383425,-164.16255821293566,0.0,cancer_differentiated
173.28209842117303,-88.50843219203513,0.0,cancer_differentiated
-152.57993376889655,100.40944073651387,0.0,cancer_differentiated
194.46917479486433,-11.442480673839976,0.0,cancer_differentiated
51.04420529476314,166.73898528636735,0.0,cancer_differentiated
109.24999857659418,-150.680591985976,0.0,cancer_differentiated
186.77572029956863,63.52310829938062,0.0,cancer_differentiated
17.57779569276331,-170.7091229415316,0.0,cancer_differentiated
31.294861562742053,-167.97786821914138,0.0,cancer_differentiated
82.07638732754643,-171.47845100447958,0.0,cancer_differentiated
111.58817441370408,-143.85865720658882,0.0,cancer_differentiated
155.98596316738153,75.08750524972953,0.0,cancer_differentiated
170.88322002901265,57.52619109143874,0.0,cancer_differentiated
144.07242994667342,122.33464839169035,0.0,cancer_differentiated
-154.79202731153737,-85.24545955764118,0.0,cancer_differentiated
-31.573322272956336,-157.80460569998863,0.0,cancer_differentiated
-137.14767107396392,78.33302884094813,0.0,cancer_differentiated
-92.41371635417562,-142.22169574673364,0.0,cancer_differentiated
8.844373419891287,-173.2050664427157,0.0,cancer_differentiated
153.71103760521254,20.142839790172907,0.0,cancer_differentiated
2.113744971834348,150.3857121439747,0.0,cancer_differentiated
-157.2375865107973,-1.9448360936606581,0.0,cancer_differentiated
-185.76265369339788,42.12873986440549,0.0,cancer_differentiated
161.20549126510844,-72.7554603919432,0.0,cancer_differentiated
10.344007640746428,173.82277391826642,0.0,cancer_differentiated
-154.8487224553579,27.589691227618854,0.0,cancer_differentiated
-182.891321790697,38.338852598094746,0.0,cancer_differentiated
92.19113354710483,120.90316862511852,0.0,cancer_differentiated
-29.118256192239397,147.38073923495853,0.0,cancer_differentiated
-62.16526209049616,-157.66312877262632,0.0,cancer_differentiated
-112.5359010136318,-100.92924458083601,0.0,cancer_differentiated
160.91365632935785,-47.03050061178134,0.0,cancer_differentiated
-82.23180109257721,163.2904290886733,0.0,cancer_differentiated
-96.21247265034785,-121.73589378531739,0.0,cancer_differentiated
151.23797250997023,109.27433947106017,0.0,cancer_differentiated
168.1010303134678,-84.80666116435067,0.0,cancer_differentiated
70.03643901981691,-166.89270136435456,0.0,cancer_differentiated
-152.57971288223854,20.422169544708815,0.0,cancer_differentiated
128.42176073684905,-94.02518586856871,0.0,cancer_differentiated
-66.26307797368169,-158.96293738299218,0.0,cancer_differentiated
-81.45929577053458,134.58703443336685,0.0,cancer_differentiated
115.92132909005359,113.87139562244961,0.0,cancer_differentiated
110.37801988763799,-103.23986627401248,0.0,cancer_differentiated
178.66856682425293,-27.972140951809592,0.0,cancer_differentiated
-169.80940337415262,-91.07272949107723,0.0,cancer_differentiated
88.06490239397655,133.76104104879508,0.0,cancer_differentiated
-144.0655368392297,124.44057559955003,0.0,cancer_differentiated
61.417289750228285,187.52702233343936,0.0,cancer_differentiated
-44.69201360718017,163.94823347864994,0.0,cancer_differentiated
-21.37029183894459,148.89532476622745,0.0,cancer_differentiated
179.9145763702412,72.45012609497228,0.0,cancer_differentiated
26.692401010027133,-180.55890606552586,0.0,cancer_differentiated
65.9556713139368,184.27529452098074,0.0,cancer_differentiated
141.1189661691394,87.51134049845132,0.0,cancer_differentiated
-189.90374092463742,32.518572083110456,0.0,cancer_differentiated
-75.59489553427942,153.13375161607837,0.0,cancer_differentiated
174.95261995722464,-42.07541275795772,0.0,cancer_differentiated
112.74287112324829,-106.16109772489597,0.0,cancer_differentiated
-132.9625871240456,-126.92742725088385,0.0,cancer_differentiated
-116.54090499014819,-117.0623529959982,0.0,cancer_differentiated
-135.11449743774625,-132.4054629879797,0.0,cancer_differentiated
-181.2416943670801,-48.9701583162004,0.0,cancer_differentiated
124.09174198081921,146.28867645240868,0.0,cancer_differentiated
-144.07095408978324,96.6067360868129,0.0,cancer_differentiated
-10.263717228668563,-168.71253586810226,0.0,cancer_differentiated
-152.2485335831218,17.381842938930873,0.0,cancer_differentiated
147.6229919222597,-46.74305770686558,0.0,cancer_differentiated
-10.998891431704045,-162.79927176795127,0.0,cancer_differentiated
-11.529012893031188,191.18045423040803,0.0,cancer_differentiated
-165.69789515258998,45.59273265065659,0.0,cancer_differentiated
88.35582603515789,122.07022708786461,0.0,cancer_differentiated
-39.53246115403558,167.40442748216398,0.0,cancer_differentiated
164.20535408529176,-51.421261167484346,0.0,cancer_differentiated
90.15712437519015,158.88039855889733,0.0,cancer_differentiated
-84.97492677561513,137.2061990398561,0.0,cancer_differentiated
-120.09824602301431,-116.83468606607249,0.0,M2_macrophage
-86.10644371378658,148.8443324176633,0.0,M2_macrophage
54.02436168455844,168.73719385451273,0.0,M2_macrophage
-134.9670106501916,81.85159418188617,0.0,M2_macrophage
148.26510515972262,35.57629641162185,0.0,M2_macrophage
-108.67059488276085,160.2593724751075,0.0,M2_macrophage
175.53482019776132,-91.15650336007509,0.0,M2_macrophage
-14.429126306658521,-163.29872820731907,0.0,M2_macrophage
-175.29498236168848,-23.097855625141793,0.0,M2_macrophage
-17.61668607585003,228.581313909389,0.0,Cancer_stem
-60.683333628897685,-212.3687076635993,0.0,Cancer_stem
5.013981300770804,-220.15624134860684,0.0,Cancer_stem
-116.53758283583602,-182.11638578946227,0.0,Cancer_stem
59.507257787014154,204.95775092976186,0.0,Cancer_stem
153.3160445950052,-179.89845081400688,0.0,Cancer_stem
187.12437283810422,-96.6508158205534,0.0,Cancer_stem
200.09417707911098,-122.83453586370571,0.0,Cancer_stem
-14.8985248191731,238.5137194998817,0.0,Cancer_stem
-211.64354795404344,-31.607805707465804,0.0,Cancer_stem
-213.5660124195664,-25.01758274730836,0.0,Cancer_stem
146.64756136220225,-171.6405265982151,0.0,Cancer_stem
78.86318633624411,-191.57498268372748,0.0,Cancer_stem
-153.40616868431076,-133.25640726557492,0.0,Cancer_stem
-217.84734226196693,17.07770504482168,0.0,Cancer_stem
234.9745998666656,45.97791812712726,0.0,Cancer_stem
-195.00458708161574,-150.9787651071051,0.0,Cancer_stem
151.59633756759376,-150.5250038261675,0.0,Cancer_stem
134.86913818672795,188.40267511183228,0.0,Cancer_stem
-167.00612093335894,185.90962357340783,0.0,Cancer_stem
37.14854316784155,-215.18929507955127,0.0,Cancer_stem
242.91815975569517,-11.5712304267307,0.0,Cancer_stem
199.09379826581207,-63.294982581051144,0.0,Cancer_stem
100.15381816063164,-227.4498552245446,0.0,Cancer_stem
-199.85642407713829,47.567454156379725,0.0,Cancer_stem
42.377642269437096,-195.61454498822587,0.0,Cancer_stem
77.89993271354525,206.63813732040444,0.0,Cancer_stem
-231.19950675951128,40.32174943361647,0.0,Cancer_stem
165.8480078710237,-115.30244934432152,0.0,Cancer_stem
-30.961876625180047,-212.12693350483698,0.0,Cancer_stem
-165.16193100982622,-132.75266680530643,0.0,Cancer_stem
5.694861367077185,218.96397593594847,0.0,Cancer_stem
207.22819677863092,60.94467082851441,0.0,Cancer_stem
76.94126023731383,234.04560374638768,0.0,Cancer_stem
-238.74493360396707,70.35839773494492,0.0,Cancer_stem
-21.139425818810313,220.98744339771557,0.0,Cancer_stem
181.17981321627235,-164.69161133940423,0.0,Cancer_stem
213.6619634711712,54.17225011396277,0.0,Cancer_stem
116.50711204194822,188.9866229733639,0.0,Cancer_stem
-132.98536467582534,163.01434815669018,0.0,Cancer_stem
-193.69825440403244,50.92194604544991,0.0,Cancer_stem
0.874146980747904,-227.38160379947695,0.0,Cancer_stem
125.6842460936477,-187.85691654267973,0.0,Cancer_stem
68.1024544552012,236.56383592662922,0.0,Cancer_stem
89.53988834683999,227.71059453842338,0.0,Cancer_stem
80.70684718815052,217.67041983821397,0.0,Cancer_stem
209.15918355952033,-73.66399083955731,0.0,Cancer_stem
-204.8688700159373,28.85768942268048,0.0,Cancer_stem
-164.96883742967935,-155.87382901635195,0.0,Cancer_stem
214.82827108508312,-42.223913872508156,0.0,Cancer_stem
-168.7396170696566,182.67497773764708,0.0,Cancer_stem
-114.98804710853314,171.26464370492576,0.0,Cancer_stem
186.89626646103318,133.91074105287373,0.0,Cancer_stem
-184.8438804289517,-81.40858959705348,0.0,Cancer_stem
-105.94256135020969,-203.11151759675374,0.0,Cancer_stem
-225.7964635995254,33.4545534374328,0.0,Cancer_stem
-228.01401560273172,-28.621984330260926,0.0,Cancer_stem
-24.046902705810858,227.34480110555396,0.0,Cancer_stem
198.43194809419208,128.4176018502966,0.0,Cancer_stem
116.8973475348136,199.2696907895547,0.0,Cancer_stem
54.30897061941633,-222.60276722661197,0.0,Cancer_stem
212.14710765708614,-131.8897503057154,0.0,Cancer_stem
241.39960283657882,11.173096268329965,0.0,Cancer_stem
-179.38668196367937,-162.339000508171,0.0,Cancer_stem
217.02245383486516,46.97071068552376,0.0,Cancer_stem
31.50298871118491,-231.13055499481362,0.0,Cancer_stem
198.62526266661405,-30.11136417591911,0.0,Cancer_stem
205.6517297991544,-17.848911542273594,0.0,Cancer_stem
207.96334377723508,28.94797058975729,0.0,Cancer_stem
180.01084913596046,-109.40548911648901,0.0,Cancer_stem
93.32259244032996,230.0785949130316,0.0,Cancer_stem
-1.9670894052532746,232.9608465888566,0.0,Cancer_stem
233.5319245252986,10.750215987093767,0.0,Cancer_stem
180.95523876314408,-91.5026011167826,0.0,Cancer_stem
204.91890108524152,78.72162655063312,0.0,Cancer_stem
-129.90545191208903,154.32715698985763,0.0,Cancer_stem
-138.53698169534275,179.19532611210744,0.0,Cancer_stem
34.326149871929374,238.21955717808228,0.0,Cancer_stem
60.97312769848238,-212.298537643972,0.0,Cancer_stem
-22.858256069777074,221.417304113919,0.0,Cancer_stem
193.57512881917867,-112.13483535915793,0.0,Cancer_stem
-216.75918349849192,12.433644739737446,0.0,Cancer_stem
-209.28481569407603,26.796085691187844,0.0,Cancer_stem
-175.34487382499046,99.86022955227881,0.0,Cancer_stem
166.01361809777703,-134.3845980328767,0.0,Cancer_stem
-218.08095082740698,-121.66521383048513,0.0,Cancer_stem
-144.53683244922334,-181.41062926902043,0.0,Cancer_stem
-162.04186148521958,159.72458777070943,0.0,Cancer_stem
-224.05138659926567,47.271285891398655,0.0,cancer_differentiated
185.85980342155125,-110.23851119798906,0.0,cancer_differentiated
72.43693142485552,-222.9258232916777,0.0,cancer_differentiated
-230.19526528688047,17.942489363233328,0.0,cancer_differentiated
77.88193496497497,226.52523926597846,0.0,cancer_differentiated
-47.51497538638579,204.73990768494812,0.0,cancer_differentiated
-193.13867925038568,-103.66582714096153,0.0,cancer_differentiated
25.736718813034713,-233.2472753968311,0.0,cancer_differentiated
233.2737595308551,-86.62993748087816,0.0,cancer_differentiated
84.04238202550633,-185.55886226286526,0.0,cancer_differentiated
-204.17331050487533,138.4368943335262,0.0,cancer_differentiated
184.62920820669663,124.41446711166729,0.0,cancer_differentiated
-224.49186053650803,68.48542434729791,0.0,cancer_differentiated
136.63886368810196,-161.6217946246487,0.0,cancer_differentiated
-21.271704851697443,234.87927787819376,0.0,cancer_differentiated
-179.31001878100454,126.88221965019478,0.0,cancer_differentiated
-116.72583401616974,-165.66900462908876,0.0,cancer_differentiated
210.6680330204891,-121.00152525860139,0.0,cancer_differentiated
225.22825793189216,-70.67538994315932,0.0,cancer_differentiated
-47.13996222452237,-238.11566198223142,0.0,cancer_differentiated
-140.43010845715267,-188.40067494473303,0.0,cancer_differentiated
-245.1268387321543,-29.363098279498406,0.0,cancer_differentiated
34.38022664831451,216.401282066991,0.0,cancer_differentiated
-122.06052209486049,184.489613665198,0.0,cancer_differentiated
-203.4779136312191,-72.4398114278681,0.0,cancer_differentiated
-180.98515558077457,-86.62310617599519,0.0,cancer_differentiated
-46.98231754526608,233.15687944661053,0.0,cancer_differentiated
223.68378372173942,-100.94652789402726,0.0,cancer_differentiated
-102.47086989350312,-201.11278847150734,0.0,cancer_differentiated
221.7028909942629,34.492416757159525,0.0,cancer_differentiated
-93.6144433221858,227.18200212399512,0.0,cancer_differentiated
219.80216277194904,80.11808183602349,0.0,cancer_differentiated
162.3635259494468,161.6401510553074,0.0,cancer_differentiated
-51.55045766825589,244.0254566839025,0.0,cancer_differentiated
195.64928738184776,145.45010628008112,0.0,cancer_differentiated
218.85940999184106,117.25310615097648,0.0,cancer_differentiated
-214.30173077363432,0.44022223689727424,0.0,cancer_differentiated
-20.532154134165143,212.8540943374162,0.0,cancer_differentiated
46.884180485962275,-198.08121285150156,0.0,cancer_differentiated
-235.55128416392623,2.422705380321035,0.0,cancer_differentiated
-48.546729727478905,-243.8769147855538,0.0,cancer_differentiated
228.98133016970993,-54.88261903990251,0.0,cancer_differentiated
88.86538942703295,232.49329175593184,0.0,cancer_differentiated
-83.40052248114598,-220.5496774366225,0.0,cancer_differentiated
62.64358267041606,212.08514398015865,0.0,cancer_differentiated
-166.43151969971535,-148.16209982104127,0.0,cancer_differentiated
209.0623559561518,47.177305289449514,0.0,cancer_differentiated
-197.7185013009512,-39.89906036348975,0.0,cancer_differentiated
213.43218444407995,60.30873964409626,0.0,cancer_differentiated
-128.6683463097473,-200.2892571148317,0.0,cancer_differentiated
20.701261785981227,246.132330238951,0.0,cancer_differentiated
67.18455059054607,-215.55479125880996,0.0,cancer_differentiated
-6.815151348407417,218.46708283054724,0.0,cancer_differentiated
-63.23337497794035,-234.48971044490145,0.0,cancer_differentiated
99.35964823032153,-207.59562913724596,0.0,cancer_differentiated
20.383925754479904,-221.18161716824704,0.0,cancer_differentiated
97.44425038943064,-211.00099174130423,0.0,cancer_differentiated
-206.7183876242671,111.74343951693926,0.0,cancer_differentiated
241.62015653549668,4.854456073420989,0.0,cancer_differentiated
215.28581062770303,31.509525035362394,0.0,cancer_differentiated
-117.73622856099483,212.3116516996344,0.0,cancer_differentiated
109.63836878782094,192.48842456275108,0.0,cancer_differentiated
-247.53054516395574,-34.940038698298366,0.0,cancer_differentiated
133.0958207920638,194.9014825701837,0.0,cancer_differentiated
105.25527689383608,199.51165660973774,0.0,cancer_differentiated
94.55214334437225,-190.62314521050902,0.0,cancer_differentiated
-207.6698193467112,-25.40357806986801,0.0,cancer_differentiated
-92.60564488450363,209.1728861519796,0.0,cancer_differentiated
-240.86683563096068,50.7815650998051,0.0,cancer_differentiated
-96.63012571525434,-180.89609464563472,0.0,cancer_differentiated
-116.189778438305,-183.1757536439275,0.0,cancer_differentiated
-122.94820948042654,175.16347605069868,0.0,cancer_differentiated
-241.91853751902488,-22.84031301397609,0.0,cancer_differentiated
104.29553427050863,-183.93960150624793,0.0,cancer_differentiated
-28.429607089175335,204.6618338369593,0.0,cancer_differentiated
91.53807002569856,-197.21432271952818,0.0,cancer_differentiated
56.711983805315086,-215.74454833125523,0.0,cancer_differentiated
-124.4046534409242,-202.62096069205708,0.0,cancer_differentiated
-189.17839422900886,101.62457070044864,0.0,cancer_differentiated
74.10743322451664,-222.87724554427916,0.0,cancer_differentiated
17.03802933589805,243.68747929029706,0.0,cancer_differentiated
-145.89094439532295,-146.18434601000936,0.0,cancer_differentiated
217.04398783094217,59.23794726826606,0.0,cancer_differentiated
-43.35384602028791,-237.0644825113217,0.0,cancer_differentiated
227.67262488115537,48.972465750875344,0.0,cancer_differentiated
218.07229025987147,4.676937232538474,0.0,cancer_differentiated
-118.66913569018517,-189.475268491126,0.0,cancer_differentiated
-19.979831440811175,223.19926347392956,0.0,cancer_differentiated
165.38987037846488,119.09915577225263,0.0,cancer_differentiated
-186.92678699187232,135.11919908476716,0.0,cancer_differentiated
-201.45459038084,-103.10389607683193,0.0,cancer_differentiated
191.72574288604835,-76.53144552259592,0.0,cancer_differentiated
